fire_id,canonical_url,archive_year,updated_date,last_updated_by
bf59bc5b-1398-4ae5-adef-6f61b9ee1b90,/incidents/2013/6/12/roadrunner-fire/,2021,2021-03-24T18:30:00Z,jrkim2
ac469123-da14-4821-b824-c6cf66138514,/incidents/2013/9/24/creek-fire/,2021,2021-03-24T18:30:00Z,jrkim2
0b51d3d5-bb3a-426d-9c12-c1878a01d7cf,/incidents/2013/8/1/branch-fire/,2021,2021-03-24T18:30:00Z,jrkim2
2b765a08-c770-4b19-baa8-00dffe3fa838,/incidents/2013/5/19/lilly-2-fire/,2021,2021-03-24T18:30:00Z,jrkim2
13850faa-5bab-4fd7-bac3-433ce9250c4d,/incidents/2013/5/21/water-fire/,2021,2021-03-24T18:30:00Z,jrkim2
a97d2b3a-3a53-424f-852c-5f1b8d199cc3,/incidents/2013/7/7/adelaida-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e9e43213-b2fc-47bc-92cd-117ccd6e4780,/incidents/2013/11/22/retek-fire/,2021,2021-03-24T18:30:00Z,jrkim2
dd374f36-e7cb-4a48-91ee-e8be101e0f88,/incidents/2013/8/31/centerville-fire/,2021,2021-03-24T18:30:00Z,jrkim2
3513f584-632d-4fd0-a98a-646eb0753248,/incidents/2013/4/9/butte-fire/,2021,2021-03-24T18:30:00Z,jrkim2
ff13baa0-35e0-44dd-b994-38ada16baf7b,/incidents/2013/9/15/tehama-fire/,2021,2021-03-24T18:30:00Z,jrkim2
ed51bbd2-6f8e-4f46-9073-3673a583fada,/incidents/2013/7/25/silverwood-fire/,2021,2021-03-24T18:30:00Z,jrkim2
7055a440-5d4c-4f58-bac9-2954ff6698a5,/incidents/2013/6/12/revis-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e2c4b308-9a2d-483b-8434-999bef9adc7c,/incidents/2013/5/13/lytle-fire/,2021,2021-03-24T18:30:00Z,jrkim2
d8d1c943-7b5d-4885-9043-f41075d6eded,/incidents/2013/4/30/silverado-fire/,2021,2021-03-24T18:30:00Z,jrkim2
31f21c59-8a94-4b17-91aa-88ca14817162,/incidents/2013/9/11/liveoak-fire/,2021,2021-03-24T18:30:00Z,jrkim2
397ed8e6-6088-4e03-9316-8f50c65a83be,/incidents/2013/7/8/mcganney-fire/,2021,2021-03-24T18:30:00Z,jrkim2
c6228c11-4388-4b33-aa18-3593c90f72ad,/incidents/2013/5/1/cedar-fire/,2021,2021-03-24T18:30:00Z,jrkim2
ae025ba5-8b5d-48de-ad5e-3037de3d18e9,/incidents/2013/8/16/double-fire/,2021,2021-03-24T18:30:00Z,jrkim2
0875cf4e-9948-45ed-a76d-d74564319b49,/incidents/2013/9/7/rail-fire/,2021,2021-03-24T18:30:00Z,jrkim2
0adb968c-eb85-41c5-8e08-04c0ec386c79,/incidents/2013/11/14/wheeler-fire/,2021,2021-03-24T18:30:00Z,jrkim2
ac568737-dae6-4050-b1f4-62ab1f9ec930,/incidents/2013/8/6/tram-fire/,2021,2021-03-24T18:30:00Z,jrkim2
0658b1f8-5323-4152-b6d1-b208736587db,/incidents/2013/8/4/relay-fire/,2021,2021-03-24T18:30:00Z,jrkim2
1476673c-df55-4c39-b117-d9d067f8a020,/incidents/2013/8/31/tyler-fire/,2021,2021-03-24T18:30:00Z,jrkim2
587c03e3-4831-47c1-8c03-c08176e91b11,/incidents/2013/11/8/toro-fire/,2021,2021-03-24T18:30:00Z,jrkim2
3f3e234c-04e1-4941-a79f-23ddc419bf59,/incidents/2013/11/23/bruner-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e16c204e-58d6-4f78-bc97-729b16ef9f83,/incidents/2013/8/15/cottonwood-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e779a754-29fd-472f-8d29-46cfee32d3c2,/incidents/2013/7/12/uvas-fire/,2021,2021-03-24T18:30:00Z,jrkim2
07fb8b11-f39b-4cd0-8a27-2d4fef7fe680,/incidents/2013/7/4/grant-fire/,2021,2021-03-24T18:30:00Z,jrkim2
5b5ce06d-7ea9-4d28-b564-715fd0d04f3f,/incidents/2013/5/25/homestead-fire/,2021,2021-03-24T18:30:00Z,jrkim2
10445e2c-979d-49a2-82c2-c3789bd2449a,/incidents/2013/8/17/bridges-fire/,2021,2021-03-24T18:30:00Z,jrkim2
15e7e15d-f707-473e-b0f3-6534cfd845b7,/incidents/2013/6/17/sierra-fire/,2021,2021-03-24T18:30:00Z,jrkim2
f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1,/incidents/2013/7/23/pratt-fire/,2021,2021-03-24T18:30:00Z,jrkim2
cbb685c8-df00-4cdf-8925-7239fa21a049,/incidents/2013/12/10/happy-camp-fire/,2021,2021-03-24T18:30:00Z,jrkim2
3f64fc8a-8870-4e64-b60a-3e13c8532acd,/incidents/2013/7/9/fiddler-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e9505435-e861-4f33-9069-b0040fb2a135,/incidents/2013/6/8/viper-fire/,2021,2021-03-24T18:30:00Z,jrkim2
b30ee931-f349-4d21-a38a-d346c516b104,/incidents/2013/9/7/chestnut-fire/,2021,2021-03-24T18:30:00Z,jrkim2
7a168690-06e5-4056-97c8-73b834204744,/incidents/2013/12/31/grant-fire/,2021,2021-03-24T18:30:00Z,jrkim2
9a110003-2f4c-4ac7-a3e5-b4e713f8d1fe,/incidents/2013/10/6/baker-fire/,2021,2021-03-24T18:30:00Z,jrkim2
487a3f42-fd84-4598-bc48-130ad241c883,/incidents/2013/9/26/valley-fire/,2021,2021-03-24T18:30:00Z,jrkim2
f23f8148-6ec4-4885-9729-0dad7c744485,/incidents/2013/8/16/pierce-fire/,2021,2021-03-24T18:30:00Z,jrkim2
0e197989-042e-4c73-8820-f98e0b6fdd52,/incidents/2013/7/31/trout-fire/,2021,2021-03-24T18:30:00Z,jrkim2
8fb3a438-3146-4b8d-8f20-bfa8d6610f84,/incidents/2013/7/19/heacock-fire/,2021,2021-03-24T18:30:00Z,jrkim2
2d1f0c40-92e7-4540-991b-d353ed68ec6c,/incidents/2013/6/14/palmyrita-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e215290f-d0b4-48fd-be32-f599959347b1,/incidents/2013/5/16/54-fire/,2021,2021-03-24T18:30:00Z,jrkim2
fea7802f-ba70-450a-9ad1-96e2751293a9,/incidents/2013/8/24/empire-fire/,2021,2021-03-24T18:30:00Z,jrkim2
b5b63934-923d-4504-a9b1-75c885477a8d,/incidents/2013/8/7/indian-fire/,2021,2021-03-24T18:30:00Z,jrkim2
4c04a4e5-f580-4e62-bb53-2575c72d29dc,/incidents/2013/7/6/fallon-fire/,2021,2021-03-24T18:30:00Z,jrkim2
953f17a1-2034-467b-b48c-28da1a9af60e,/incidents/2013/6/13/michelle-fire/,2021,2021-03-24T18:30:00Z,jrkim2
f17c523c-bf01-4245-899b-7c2331096dae,/incidents/2013/5/20/cottontail-fire/,2021,2021-03-24T18:30:00Z,jrkim2
15dc8848-9380-40a8-86b7-2b783be8f29d,/incidents/2013/8/4/honey-fire/,2021,2021-03-24T18:30:00Z,jrkim2
29a2efda-c28f-4a41-9c6d-8cb8f763d464,/incidents/2013/11/7/dersch-fire/,2021,2021-03-24T18:30:00Z,jrkim2
68dadbb3-6a63-483a-add9-491a69d9e0ad,/incidents/2013/7/22/chuckwagon-fire/,2021,2021-03-24T18:30:00Z,jrkim2
51e00abb-53d0-4014-9224-2a853b1d6bcf,/incidents/2013/9/15/lakeshore-fire/,2021,2021-03-24T18:30:00Z,jrkim2
dcb21e64-9d38-47c2-848b-e8e0dea5c2de,/incidents/2013/6/5/lake-fire/,2021,2021-03-24T18:30:00Z,jrkim2
58f89ff8-bd3e-4355-b1c0-8fa05c747d3f,/incidents/2013/4/20/fawnskin-fire/,2021,2021-03-24T18:30:00Z,jrkim2
5ce45b6c-81b5-422c-9078-8c68dd872c8a,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,2021,2021-03-24T18:30:00Z,jrkim2
5ce45b6c-81b5-422c-9078-8c68dd872c8a,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,2021,2021-03-24T18:30:00Z,jrkim2
